,trading_day,component,lag_length,aic
36,291,37.0,5.0,-5.365890244568575
37,291,38.0,1.0,-5.392347826170924
38,291,39.0,1.0,-5.4089209647813945
39,291,40.0,1.0,-5.418503385014476
40,291,41.0,1.0,-5.434919229892647
41,291,42.0,4.0,-5.4369436095077734
42,291,43.0,2.0,-5.4639655600958905
43,291,44.0,1.0,-5.470290714102314
44,291,45.0,1.0,-5.511328277053545
45,291,46.0,1.0,-5.500039578353061
46,291,47.0,1.0,-5.5263964447922325
47,291,48.0,1.0,-5.530662497072427
48,291,49.0,2.0,-5.5474524411193835
49,291,50.0,1.0,-5.566123961769342
50,291,51.0,2.0,-5.636031733102533
51,291,52.0,1.0,-5.589858089155687
52,291,53.0,1.0,-5.605003152601959
53,291,54.0,2.0,-5.615334689065073
54,291,55.0,1.0,-5.621087713411255
55,291,56.0,1.0,-5.632040782300327
56,291,57.0,1.0,-5.6489936045754385
57,291,58.0,1.0,-5.657390178465299
58,291,59.0,1.0,-5.686154963563829
59,291,60.0,1.0,-5.690423946404215
60,291,61.0,1.0,-5.701116842404289
61,291,62.0,1.0,-5.7044453490181715
62,291,63.0,8.0,-5.814173040267035
63,291,64.0,8.0,-5.729623795828672
64,291,65.0,1.0,-5.758915447913552
65,291,66.0,1.0,-5.795595604729301
66,291,67.0,1.0,-5.809383927783943
67,291,68.0,1.0,-5.813753471015541
68,291,69.0,1.0,-5.838434136573516
69,291,70.0,1.0,-5.843483630150277
70,291,71.0,12.0,-5.871983556585984
71,291,72.0,1.0,-5.881979353434856
72,291,73.0,2.0,-5.881559760703501
73,291,74.0,3.0,-5.886081052335074
74,291,75.0,6.0,-5.920647526347895
75,291,76.0,1.0,-5.903703692762481
76,291,77.0,7.0,-5.927639986482472
77,291,78.0,4.0,-5.941998741108828
78,291,79.0,2.0,-5.980517599969603
79,291,80.0,1.0,-5.965969508864929
80,291,81.0,1.0,-5.977650160568458
81,291,82.0,1.0,-5.99371048163796
82,291,83.0,1.0,-5.99785503282113
83,291,84.0,1.0,-6.021215915537792
84,291,85.0,1.0,-6.049625886307589
85,291,86.0,1.0,-6.055260528123125
86,291,87.0,2.0,-6.073454224034244
87,291,88.0,1.0,-6.073060991447038
88,291,89.0,2.0,-6.077540686296238
89,291,90.0,4.0,-6.082241340885175
90,291,91.0,4.0,-6.1409121286386865
91,291,92.0,1.0,-6.1029378322265
92,291,93.0,3.0,-6.121143525777668
93,291,94.0,1.0,-6.123731680820833
94,291,95.0,1.0,-6.136836674887488
95,291,96.0,1.0,-6.159569924216471
96,291,97.0,1.0,-6.169804514203104
97,291,98.0,3.0,-6.195829831429127
98,291,99.0,1.0,-6.192777517792187
99,291,100.0,4.0,-6.2159208260398975
0,292,1.0,3.0,-1.8702706304803733
1,292,2.0,1.0,-3.171651975023883
2,292,3.0,1.0,-3.7687601587284
3,292,4.0,1.0,-4.304311668686594
4,292,5.0,6.0,-4.388920395443417
5,292,6.0,1.0,-4.636474539619341
6,292,7.0,5.0,-4.6809172350812185
7,292,8.0,2.0,-4.743568796736601
8,292,9.0,13.0,-4.787452357539312
9,292,10.0,1.0,-4.814737034308537
10,292,11.0,9.0,-4.817281643334453
11,292,12.0,6.0,-4.8761864328288835
12,292,13.0,1.0,-4.916833761521736
13,292,14.0,1.0,-4.940860259790997
14,292,15.0,1.0,-4.965875368270877
15,292,16.0,4.0,-5.08343205745131
16,292,17.0,1.0,-5.022040492178498
17,292,18.0,1.0,-5.024002374805127
18,292,19.0,2.0,-5.054299821147422
19,292,20.0,6.0,-5.07202984445664
20,292,21.0,1.0,-5.095091039326375
21,292,22.0,1.0,-5.100111420507792
22,292,23.0,4.0,-5.165125619206697
23,292,24.0,1.0,-5.168920193692217
24,292,25.0,1.0,-5.20496954293187
25,292,26.0,1.0,-5.202311777770678
26,292,27.0,1.0,-5.217921019546458
27,292,28.0,10.0,-5.220055263175698
28,292,29.0,5.0,-5.240481819887309
29,292,30.0,7.0,-5.2707211015663855
30,292,31.0,2.0,-5.282068923445917
31,292,32.0,1.0,-5.307900951561322
32,292,33.0,1.0,-5.311913452551685
33,292,34.0,2.0,-5.323178649122547
34,292,35.0,2.0,-5.372964017726679
35,292,36.0,1.0,-5.37022225011697
36,292,37.0,5.0,-5.3698831563337635
37,292,38.0,1.0,-5.392686329408404
38,292,39.0,1.0,-5.417963392003325
39,292,40.0,1.0,-5.418439726082628
40,292,41.0,1.0,-5.431564075743195
41,292,42.0,4.0,-5.441738435792417
42,292,43.0,2.0,-5.46110388305649
43,292,44.0,1.0,-5.504870929562135
44,292,45.0,1.0,-5.511998251685787
45,292,46.0,1.0,-5.502684460745781
46,292,47.0,1.0,-5.5345382628547695
47,292,48.0,1.0,-5.535368627162934
48,292,49.0,2.0,-5.548412200918194
49,292,50.0,1.0,-5.566715349151663
50,292,51.0,2.0,-5.627476182049482
51,292,52.0,1.0,-5.588154430114302
52,292,53.0,2.0,-5.604995884666415
53,292,54.0,2.0,-5.6167783276326375
54,292,55.0,1.0,-5.627009303694119
55,292,56.0,1.0,-5.632913870306976
56,292,57.0,1.0,-5.647181573357054
57,292,58.0,9.0,-5.6445251017527465
58,292,59.0,1.0,-5.6889912694789
59,292,60.0,1.0,-5.693777062213246
60,292,61.0,1.0,-5.711733649011245
61,292,62.0,1.0,-5.722547386517729
62,292,63.0,6.0,-5.759073477670936
63,292,64.0,8.0,-5.750981728945339
64,292,65.0,1.0,-5.776784801345284
65,292,66.0,1.0,-5.812734982326994
66,292,67.0,1.0,-5.8203884596202435
67,292,68.0,3.0,-5.805077898874868
68,292,69.0,1.0,-5.859158235414598
69,292,70.0,5.0,-5.88577845443612
70,292,71.0,5.0,-5.862817504048851
71,292,72.0,1.0,-5.882364337549545
72,292,73.0,2.0,-5.888759428838515
73,292,74.0,1.0,-5.888386237860911
74,292,75.0,4.0,-5.89999097871287
75,292,76.0,1.0,-5.899136331604363
76,292,77.0,5.0,-5.945448754738467
77,292,78.0,4.0,-5.920976520119449
78,292,79.0,1.0,-5.97557167879168
79,292,80.0,1.0,-6.014507970657923
80,292,81.0,1.0,-5.977653726204031
81,292,82.0,1.0,-6.023266547173558
82,292,83.0,1.0,-6.00164880133557
83,292,84.0,1.0,-6.015208571202195
84,292,85.0,1.0,-6.037821038535719
85,292,86.0,1.0,-6.0458449138539265
86,292,87.0,2.0,-6.056732500914531
87,292,88.0,14.0,-6.109868863149584
88,292,89.0,5.0,-6.070652938395442
89,292,90.0,1.0,-6.091001571428443
90,292,91.0,3.0,-6.127357365133822
91,292,92.0,1.0,-6.102691065797345
92,292,93.0,3.0,-6.132046950722438
93,292,94.0,1.0,-6.125355314164402
94,292,95.0,1.0,-6.1536555952965655
