,trading_day,component,lag_length,aic
13,257,14.0,1.0,-0.5820819942752543
14,257,15.0,3.0,-0.5470217120477747
15,257,16.0,3.0,-0.5318484966457779
16,257,17.0,1.0,-0.5590666543639298
17,257,18.0,1.0,-0.5148705788743723
18,257,19.0,1.0,-0.5294730105427161
19,257,20.0,1.0,-0.5503656168788886
20,257,21.0,5.0,-0.5880581874163429
21,257,22.0,2.0,-0.5702186275496178
22,257,23.0,2.0,-0.5969185660265924
23,257,24.0,7.0,-0.5796433266615912
24,257,25.0,8.0,-0.49665770289437483
25,257,26.0,1.0,-0.4747161786552203
26,257,27.0,1.0,-0.5133124892471295
27,257,28.0,1.0,-0.6301096562223113
28,257,29.0,2.0,-0.5900089499885829
29,257,30.0,1.0,-0.5773352255444552
30,257,31.0,11.0,-0.564698147841189
31,257,32.0,2.0,-0.5745341510879463
32,257,33.0,1.0,-0.5573037781037125
33,257,34.0,1.0,-0.5934473555582225
34,257,35.0,1.0,-0.5439963437705218
35,257,36.0,7.0,-0.6181304123636121
36,257,37.0,1.0,-0.6391373903290654
37,257,38.0,1.0,-0.5509040424811443
38,257,39.0,5.0,-0.4644817585731724
39,257,40.0,1.0,-0.5721578341139529
40,257,41.0,1.0,-0.6629548750414583
41,257,42.0,1.0,-0.5740224441924727
42,257,43.0,2.0,-0.5266441253966458
43,257,44.0,1.0,-0.4704321257379038
44,257,45.0,2.0,-0.5655542997868731
45,257,46.0,2.0,-0.5898382466144435
46,257,47.0,5.0,-0.6160612952259437
47,257,48.0,1.0,-0.5414406422193286
48,257,49.0,2.0,-0.6300613291019282
49,257,50.0,1.0,-0.49804038961371744
50,257,51.0,1.0,-0.46896139416996324
51,257,52.0,1.0,-0.5054144755972518
52,257,53.0,1.0,-0.48692267996336336
53,257,54.0,1.0,-0.5703183868439231
54,257,55.0,1.0,-0.6649066497191315
55,257,56.0,1.0,-0.5848665472452858
56,257,57.0,1.0,-0.5593851188376566
57,257,58.0,3.0,-0.5719724892581834
58,257,59.0,2.0,-0.5694589117854253
59,257,60.0,1.0,-0.5401477569259546
60,257,61.0,1.0,-0.4989055228019328
61,257,62.0,2.0,-0.5527403951022418
62,257,63.0,3.0,-0.5259841031343153
63,257,64.0,1.0,-0.545040143459612
64,257,65.0,1.0,-0.4093932160840457
65,257,66.0,1.0,-0.6001532889237335
66,257,67.0,13.0,-0.5312463269641166
67,257,68.0,1.0,-0.49039095804076094
68,257,69.0,2.0,-0.5528829645963329
69,257,70.0,1.0,-0.49424699193280686
70,257,71.0,1.0,-0.4157394935313414
71,257,72.0,1.0,-0.5483745715579612
72,257,73.0,1.0,-0.5072140675657297
73,257,74.0,2.0,-0.5555196967519953
74,257,75.0,1.0,-0.4362470759289049
75,257,76.0,2.0,-0.6019008122173996
76,257,77.0,1.0,-0.5698211177275155
77,257,78.0,1.0,-0.5033198678936048
78,257,79.0,1.0,-0.5246024029098074
79,257,80.0,1.0,-0.5760918831342408
80,257,81.0,1.0,-0.599164268594337
81,257,82.0,1.0,-0.5415663734170445
82,257,83.0,1.0,-0.661770461034392
83,257,84.0,1.0,-0.5919489659765994
84,257,85.0,1.0,-0.625570551308874
85,257,86.0,1.0,-0.5586618676190811
86,257,87.0,1.0,-0.5079437745167519
87,257,88.0,1.0,-0.6256022926801732
88,257,89.0,1.0,-0.5397779101605358
89,257,90.0,4.0,-0.5393319118471551
90,257,91.0,1.0,-0.5552803222339525
91,257,92.0,1.0,-0.5766895671710902
92,257,93.0,3.0,-0.5574372268219885
93,257,94.0,1.0,-0.5732413722213568
94,257,95.0,1.0,-0.5094943407716727
95,257,96.0,3.0,-0.3995451627835176
96,257,97.0,1.0,-0.5563959756022645
97,257,98.0,1.0,-0.6000194615606522
98,257,99.0,6.0,-0.4644178291733212
99,257,100.0,1.0,-0.5251183112292422
0,258,1.0,6.0,-0.5795893516050771
1,258,2.0,3.0,-0.536261434785269
2,258,3.0,1.0,-0.5909629815004639
3,258,4.0,1.0,-0.5860389954428766
4,258,5.0,1.0,-0.4959788593545035
5,258,6.0,1.0,-0.645395634489076
6,258,7.0,1.0,-0.5852598882435508
7,258,8.0,1.0,-0.5902121223600658
8,258,9.0,1.0,-0.584937820390408
9,258,10.0,1.0,-0.5432661523388963
10,258,11.0,2.0,-0.6384679377445412
11,258,12.0,1.0,-0.5403078228775745
12,258,13.0,10.0,-0.6273544258521392
13,258,14.0,1.0,-0.5674148319268594
14,258,15.0,1.0,-0.5348745061741916
15,258,16.0,2.0,-0.638215047456129
16,258,17.0,1.0,-0.5291503257189061
17,258,18.0,1.0,-0.577392376068882
18,258,19.0,3.0,-0.5250633597197687
19,258,20.0,1.0,-0.4967930750872337
20,258,21.0,1.0,-0.5491735168458572
21,258,22.0,1.0,-0.4703677846940104
22,258,23.0,2.0,-0.44871076490930617
23,258,24.0,3.0,-0.5737708900992449
24,258,25.0,1.0,-0.5561008701814396
25,258,26.0,1.0,-0.5329990851370268
26,258,27.0,1.0,-0.5790417094544084
27,258,28.0,7.0,-0.5307811232766698
28,258,29.0,1.0,-0.5681155645938125
29,258,30.0,3.0,-0.48825885900064064
30,258,31.0,1.0,-0.5043149467189147
31,258,32.0,2.0,-0.5372291165794958
32,258,33.0,1.0,-0.544798646776027
33,258,34.0,1.0,-0.4466266631436994
34,258,35.0,6.0,-0.5370903683954638
35,258,36.0,1.0,-0.6761586222754427
36,258,37.0,4.0,-0.4886817884425772
37,258,38.0,3.0,-0.5086430819447132
38,258,39.0,3.0,-0.40223954353555025
39,258,40.0,13.0,-0.4996815257616175
40,258,41.0,1.0,-0.568838643217807
41,258,42.0,1.0,-0.5243818812898939
42,258,43.0,2.0,-0.5813532170933539
43,258,44.0,1.0,-0.4658819059311902
44,258,45.0,1.0,-0.612832574903437
45,258,46.0,4.0,-0.5761004777332962
46,258,47.0,1.0,-0.43791390035395455
47,258,48.0,3.0,-0.5594465086075819
48,258,49.0,4.0,-0.5667284311408134
49,258,50.0,1.0,-0.5253661146473607
50,258,51.0,9.0,-0.624798108379737
51,258,52.0,1.0,-0.7201932431819185
52,258,53.0,1.0,-0.6167651176058775
53,258,54.0,1.0,-0.5531598062684513
54,258,55.0,1.0,-0.5444255046777946
55,258,56.0,1.0,-0.5312961449643492
56,258,57.0,1.0,-0.5930103609097999
57,258,58.0,3.0,-0.5253783863297847
58,258,59.0,1.0,-0.49299987328040307
59,258,60.0,1.0,-0.49651122900901234
60,258,61.0,1.0,-0.5048112552926007
61,258,62.0,1.0,-0.5275398474296852
62,258,63.0,3.0,-0.47095685869913034
63,258,64.0,1.0,-0.5001672046292259
64,258,65.0,9.0,-0.49555338016542605
65,258,66.0,3.0,-0.5909419867600496
66,258,67.0,4.0,-0.5078666436323919
67,258,68.0,1.0,-0.6192820973336821
68,258,69.0,1.0,-0.5917974224333375
69,258,70.0,1.0,-0.5720353413645833
70,258,71.0,1.0,-0.5124354192499666
71,258,72.0,1.0,-0.5347590839116138
72,258,73.0,4.0,-0.5556402901292826
73,258,74.0,1.0,-0.6001683518767388
74,258,75.0,1.0,-0.4061935666930149
75,258,76.0,1.0,-0.6088537990606764
76,258,77.0,1.0,-0.560786861323871
77,258,78.0,4.0,-0.6214529118980419
78,258,79.0,2.0,-0.6110335812891028
79,258,80.0,1.0,-0.5574874266961248
80,258,81.0,1.0,-0.5438658586981175
81,258,82.0,1.0,-0.5315979496047359
82,258,83.0,1.0,-0.5592983436074324
83,258,84.0,1.0,-0.4955817635377018
84,258,85.0,1.0,-0.49648669953844804
85,258,86.0,1.0,-0.5550151941205627
86,258,87.0,1.0,-0.4827502825569595
87,258,88.0,1.0,-0.6408798069262277
88,258,89.0,1.0,-0.5607818039304714
89,258,90.0,1.0,-0.5778622989581101
90,258,91.0,2.0,-0.5197961332620588
91,258,92.0,5.0,-0.4973779840911067
92,258,93.0,1.0,-0.49815910881278036
93,258,94.0,1.0,-0.5899317809372823
94,258,95.0,1.0,-0.4964212495864915
95,258,96.0,1.0,-0.5011617145408593
96,258,97.0,1.0,-0.510606711542306
97,258,98.0,1.0,-0.5727479076676386
98,258,99.0,10.0,-0.6367604929330587
99,258,100.0,1.0,-0.5306314680632384
0,259,1.0,2.0,-0.5692570956965638
1,259,2.0,1.0,-0.5996890315017579
2,259,3.0,1.0,-0.5522231373365015
3,259,4.0,1.0,-0.6022526293206905
4,259,5.0,3.0,-0.5503781108935326
5,259,6.0,2.0,-0.5387255996335201
6,259,7.0,1.0,-0.5169691189207395
7,259,8.0,1.0,-0.5785515664615228
8,259,9.0,2.0,-0.5508855068478322
9,259,10.0,1.0,-0.5131706748881563
10,259,11.0,1.0,-0.5918744818121524
11,259,12.0,2.0,-0.5752459044013798
12,259,13.0,1.0,-0.3689359426074467
13,259,14.0,5.0,-0.4960703569715893
14,259,15.0,5.0,-0.5328284456949794
15,259,16.0,1.0,-0.5301073039879114
16,259,17.0,1.0,-0.5076841319811309
17,259,18.0,1.0,-0.5353596763713938
18,259,19.0,13.0,-0.5606892755264768
19,259,20.0,1.0,-0.49820415991601097
20,259,21.0,1.0,-0.6038821609447083
21,259,22.0,1.0,-0.511440174861389
22,259,23.0,1.0,-0.5097046092351869
23,259,24.0,3.0,-0.588381887978535
24,259,25.0,1.0,-0.5400295794995632
25,259,26.0,1.0,-0.5785658185988994
26,259,27.0,1.0,-0.5542293237723422
27,259,28.0,9.0,-0.6304972788169844
28,259,29.0,6.0,-0.6092122370703354
29,259,30.0,1.0,-0.6099606474871586
30,259,31.0,1.0,-0.5328993584795337
31,259,32.0,1.0,-0.5377363997004648
32,259,33.0,4.0,-0.609985693324363
33,259,34.0,5.0,-0.5475503278163313
34,259,35.0,1.0,-0.5317712896832638
35,259,36.0,1.0,-0.4904247487028287
