,trading_day,component,lag_length,aic
16,257,17.0,1.0,-0.7119473897020706
17,257,18.0,2.0,-0.6558318415983853
18,257,19.0,1.0,-0.7515096228708217
19,257,20.0,1.0,-0.7267896054462656
20,257,21.0,1.0,-0.7662248382282881
21,257,22.0,15.0,-0.7598461528072435
22,257,23.0,1.0,-0.7378822975290452
23,257,24.0,1.0,-0.6877367310684182
24,257,25.0,1.0,-0.6587761406587074
25,257,26.0,1.0,-0.6307843061202728
26,257,27.0,1.0,-0.7543522046099197
27,257,28.0,3.0,-0.7015212736066248
28,257,29.0,4.0,-0.6025433776989103
29,257,30.0,1.0,-0.6928113886849416
30,257,31.0,1.0,-0.8105570744603927
31,257,32.0,1.0,-0.736516365631459
32,257,33.0,1.0,-0.6380610561786452
33,257,34.0,1.0,-0.771674717877761
34,257,35.0,1.0,-0.6026291175421549
35,257,36.0,1.0,-0.7525381792397852
36,257,37.0,1.0,-0.6626451248352718
37,257,38.0,1.0,-0.6664791051933623
38,257,39.0,1.0,-0.8316163026367934
39,257,40.0,2.0,-0.7611954838318903
40,257,41.0,1.0,-0.701692156974639
41,257,42.0,1.0,-0.698548667259529
42,257,43.0,1.0,-0.7132075208300576
43,257,44.0,4.0,-0.6617240368593208
44,257,45.0,1.0,-0.7603017752834591
45,257,46.0,3.0,-0.74759740304316
46,257,47.0,6.0,-0.7399058107257889
47,257,48.0,1.0,-0.6672732469408291
48,257,49.0,1.0,-0.6847424461445007
49,257,50.0,5.0,-0.7259089405067353
50,257,51.0,1.0,-0.739685127556707
51,257,52.0,5.0,-0.8909361579413342
52,257,53.0,1.0,-0.75688411826245
53,257,54.0,1.0,-0.7595302982385579
54,257,55.0,1.0,-0.7945811778987921
55,257,56.0,1.0,-0.6397311887505486
56,257,57.0,1.0,-0.8305683102859115
57,257,58.0,1.0,-0.6248321787883441
58,257,59.0,3.0,-0.8560543464722243
59,257,60.0,1.0,-0.7793002055437858
60,257,61.0,3.0,-0.749858334142181
61,257,62.0,3.0,-0.7849805932632297
62,257,63.0,1.0,-0.7748055195068716
63,257,64.0,1.0,-0.7099858282051469
64,257,65.0,1.0,-0.8236192191829479
65,257,66.0,1.0,-0.8873203471531881
66,257,67.0,2.0,-0.7938999278818651
67,257,68.0,1.0,-0.7114924137784346
68,257,69.0,1.0,-0.7866553416373592
69,257,70.0,1.0,-0.8333872998929017
70,257,71.0,6.0,-0.773922010882082
71,257,72.0,1.0,-0.8402841803970408
72,257,73.0,1.0,-0.5952567100977261
73,257,74.0,1.0,-0.7550404580993288
74,257,75.0,1.0,-0.7267227480717828
75,257,76.0,1.0,-0.667576925104553
76,257,77.0,2.0,-0.7032482551290705
77,257,78.0,1.0,-0.6739432381151246
78,257,79.0,7.0,-0.76661943123447
79,257,80.0,2.0,-0.7794114893829573
80,257,81.0,1.0,-0.724056662956113
81,257,82.0,1.0,-0.6839110559470618
82,257,83.0,1.0,-0.779969146076225
83,257,84.0,6.0,-0.7704618574336549
84,257,85.0,1.0,-0.7564197055267025
85,257,86.0,1.0,-0.7145697049841625
86,257,87.0,1.0,-0.6771357586412396
87,257,88.0,1.0,-0.8165568843446437
88,257,89.0,1.0,-0.6519100072632135
89,257,90.0,2.0,-0.7590356264195305
90,257,91.0,1.0,-0.8340085157915428
91,257,92.0,3.0,-0.849465796552135
92,257,93.0,1.0,-0.6669188592715047
93,257,94.0,3.0,-0.8641249935101798
94,257,95.0,1.0,-0.8729745176352204
95,257,96.0,1.0,-0.8622493553287243
96,257,97.0,5.0,-0.7903380795165974
97,257,98.0,2.0,-0.7893146956339345
98,257,99.0,2.0,-0.8608091607286368
99,257,100.0,1.0,-0.658937901363647
0,258,1.0,1.0,-0.744715832255318
1,258,2.0,1.0,-0.7402106459926949
2,258,3.0,1.0,-0.7327279576780246
3,258,4.0,1.0,-0.8422196731483784
4,258,5.0,5.0,-0.8217904249733822
5,258,6.0,1.0,-0.721032076378017
6,258,7.0,3.0,-0.6691051435053661
7,258,8.0,1.0,-0.7548236356392641
8,258,9.0,1.0,-0.7521407162501018
9,258,10.0,1.0,-0.725432013576834
10,258,11.0,1.0,-0.7378327704003742
11,258,12.0,1.0,-0.6511603081245767
12,258,13.0,4.0,-0.751181701001015
13,258,14.0,1.0,-0.8027248299796464
14,258,15.0,1.0,-0.7856117674492061
15,258,16.0,1.0,-0.7198801954500813
16,258,17.0,4.0,-0.7722985443335307
17,258,18.0,3.0,-0.7899155216351921
18,258,19.0,3.0,-0.7766159863501101
19,258,20.0,1.0,-0.786952400476394
20,258,21.0,1.0,-0.6828352712495179
21,258,22.0,1.0,-0.8332174526321146
22,258,23.0,1.0,-0.6974372866927054
23,258,24.0,1.0,-0.73185007820701
24,258,25.0,1.0,-0.7843103074554368
25,258,26.0,1.0,-0.7645919008733756
26,258,27.0,4.0,-0.7506688916787518
27,258,28.0,12.0,-0.81397538169335
28,258,29.0,2.0,-0.709942037670395
29,258,30.0,1.0,-0.7475027301612971
30,258,31.0,1.0,-0.616784409869719
31,258,32.0,1.0,-0.6927106754537818
32,258,33.0,4.0,-0.7502575937802067
33,258,34.0,1.0,-0.7207517695818112
34,258,35.0,2.0,-0.7864216061339441
35,258,36.0,1.0,-0.7019800676893451
36,258,37.0,1.0,-0.7880049019002026
37,258,38.0,2.0,-0.7535675085272336
38,258,39.0,2.0,-0.6129292838857548
39,258,40.0,1.0,-0.59641179988306
40,258,41.0,1.0,-0.8156364318637563
41,258,42.0,1.0,-0.7704045026346231
42,258,43.0,1.0,-0.8515892784851979
43,258,44.0,1.0,-0.8270996513978477
44,258,45.0,1.0,-0.6502750120456084
45,258,46.0,1.0,-0.7038931491677067
46,258,47.0,1.0,-0.828419943309117
47,258,48.0,11.0,-0.8325617280480535
48,258,49.0,1.0,-0.7818164011742261
49,258,50.0,2.0,-0.7692458641041943
50,258,51.0,1.0,-0.7242496138733663
51,258,52.0,1.0,-0.7929318612751822
52,258,53.0,4.0,-0.7813237539996439
53,258,54.0,1.0,-0.6558170055330593
54,258,55.0,1.0,-0.6759651225326321
