,trading_day,component,lag_length,aic
25,288,26.0,1.0,-0.42573556627107806
26,288,27.0,1.0,-0.49927957156466474
27,288,28.0,1.0,-0.3987879240228196
28,288,29.0,3.0,-0.5360840613222535
29,288,30.0,4.0,-0.45655801266141655
30,288,31.0,1.0,-0.5530246727966626
31,288,32.0,1.0,-0.47213263329829175
32,288,33.0,1.0,-0.4242528342271985
33,288,34.0,1.0,-0.477425185017606
34,288,35.0,3.0,-0.4720403864794545
35,288,36.0,1.0,-0.44045639982470675
36,288,37.0,1.0,-0.4480047192248287
37,288,38.0,1.0,-0.4819042985599118
38,288,39.0,5.0,-0.5034061817020655
39,288,40.0,1.0,-0.4317572188074665
40,288,41.0,2.0,-0.5190768717722549
41,288,42.0,4.0,-0.49148106850746515
42,288,43.0,1.0,-0.29721079203991363
43,288,44.0,1.0,-0.43720025605754076
44,288,45.0,1.0,-0.5328642487938244
45,288,46.0,1.0,-0.5001835567756301
46,288,47.0,1.0,-0.4788729668873768
47,288,48.0,1.0,-0.48335573037336965
48,288,49.0,1.0,-0.509121156412927
49,288,50.0,1.0,-0.572247958194942
50,288,51.0,1.0,-0.39994821153333354
51,288,52.0,1.0,-0.48134295906646374
52,288,53.0,1.0,-0.39065392283721734
53,288,54.0,1.0,-0.4290251747890742
54,288,55.0,1.0,-0.5031043257775453
55,288,56.0,6.0,-0.4219771824810867
56,288,57.0,3.0,-0.516939728542192
57,288,58.0,3.0,-0.4722410128332393
58,288,59.0,1.0,-0.5395759149347282
59,288,60.0,1.0,-0.5114383285423691
60,288,61.0,1.0,-0.5132689517680893
61,288,62.0,1.0,-0.54794619807829
62,288,63.0,1.0,-0.44991122208784645
63,288,64.0,1.0,-0.470012816782248
64,288,65.0,1.0,-0.49920791209305215
65,288,66.0,2.0,-0.49148858376898297
66,288,67.0,3.0,-0.3882436444342078
67,288,68.0,1.0,-0.46319970737757105
68,288,69.0,1.0,-0.38613513809727784
69,288,70.0,1.0,-0.5211977851587998
70,288,71.0,1.0,-0.4554762993771765
71,288,72.0,2.0,-0.5267510622258819
72,288,73.0,1.0,-0.44919628206389145
73,288,74.0,1.0,-0.5115250684998714
74,288,75.0,1.0,-0.47398221610187236
75,288,76.0,1.0,-0.4198680890837016
76,288,77.0,1.0,-0.4855725497079676
77,288,78.0,1.0,-0.3973124416396736
78,288,79.0,1.0,-0.3638827631186307
79,288,80.0,1.0,-0.4955157255934661
80,288,81.0,1.0,-0.4967152943603972
81,288,82.0,1.0,-0.43775653125492964
82,288,83.0,5.0,-0.5296448879316551
83,288,84.0,3.0,-0.5731401866892285
84,288,85.0,1.0,-0.5324324762812059
85,288,86.0,2.0,-0.45158149648543067
86,288,87.0,1.0,-0.5806696333708641
87,288,88.0,1.0,-0.4296114112615991
88,288,89.0,1.0,-0.4771608932982686
89,288,90.0,1.0,-0.5691558264092115
90,288,91.0,6.0,-0.4727336417064364
91,288,92.0,5.0,-0.5882431638616885
92,288,93.0,2.0,-0.574237533530614
93,288,94.0,5.0,-0.5729372961349585
94,288,95.0,1.0,-0.48413115810068286
95,288,96.0,2.0,-0.4417980440980732
96,288,97.0,1.0,-0.47888452288061345
97,288,98.0,2.0,-0.4234965629376447
98,288,99.0,1.0,-0.40946768238851183
99,288,100.0,1.0,-0.4521936232516006
0,289,1.0,2.0,-0.5771540181123977
1,289,2.0,1.0,-0.4955321487007778
2,289,3.0,3.0,-0.43009241672106385
3,289,4.0,1.0,-0.4828623408203905
4,289,5.0,1.0,-0.5393557389477015
5,289,6.0,1.0,-0.3965468736774262
6,289,7.0,1.0,-0.3908595114632631
7,289,8.0,3.0,-0.6106646782596026
8,289,9.0,2.0,-0.4319192192027663
9,289,10.0,1.0,-0.3830892329479922
10,289,11.0,1.0,-0.45736115099512803
11,289,12.0,1.0,-0.43761829673321156
12,289,13.0,2.0,-0.5099793909204136
13,289,14.0,1.0,-0.4572757056774685
14,289,15.0,4.0,-0.5724588214269679
15,289,16.0,1.0,-0.4085689145494546
16,289,17.0,10.0,-0.6161072639793237
17,289,18.0,2.0,-0.4991868145943914
18,289,19.0,3.0,-0.48485867424187495
19,289,20.0,2.0,-0.48630702993196584
20,289,21.0,1.0,-0.5293865890226006
21,289,22.0,5.0,-0.5606722355031757
22,289,23.0,1.0,-0.5367502646095688
23,289,24.0,5.0,-0.5253658990925257
24,289,25.0,1.0,-0.4387416946005999
25,289,26.0,1.0,-0.4325876303453879
26,289,27.0,1.0,-0.3793909110708126
27,289,28.0,1.0,-0.48223080227771853
28,289,29.0,1.0,-0.49350345726536504
29,289,30.0,1.0,-0.46231241037449194
