,trading_day,component,lag_length,aic
98,270,99.0,2.0,-7.934837135470275
99,270,100.0,2.0,-7.953267939217759
0,271,1.0,3.0,-3.3250214817752637
1,271,2.0,1.0,-5.613598554006858
2,271,3.0,1.0,-5.836797547289172
3,271,4.0,8.0,-5.991884514758183
4,271,5.0,1.0,-6.017339693333212
5,271,6.0,1.0,-6.149861491821944
6,271,7.0,1.0,-6.231635610114964
7,271,8.0,3.0,-6.266466372781016
8,271,9.0,13.0,-6.4442532268808765
9,271,10.0,1.0,-6.416816090218473
10,271,11.0,2.0,-6.434000741674412
11,271,12.0,1.0,-6.369505974522658
12,271,13.0,1.0,-6.447462066154855
13,271,14.0,2.0,-6.4960785394914655
14,271,15.0,1.0,-6.536336775090779
15,271,16.0,1.0,-6.566142141226251
16,271,17.0,3.0,-6.6764467467256985
17,271,18.0,1.0,-6.619663057561006
18,271,19.0,2.0,-6.67758652453281
19,271,20.0,1.0,-6.696982574138589
20,271,21.0,1.0,-6.7361125600938445
21,271,22.0,2.0,-6.755172755052725
22,271,23.0,6.0,-6.935636802886207
23,271,24.0,1.0,-6.794991037912747
24,271,25.0,3.0,-6.81007849446436
25,271,26.0,1.0,-6.8323228720813445
26,271,27.0,1.0,-6.863441860606854
27,271,28.0,3.0,-6.859214576190553
28,271,29.0,10.0,-6.994270037970198
29,271,30.0,1.0,-6.922600791810986
30,271,31.0,1.0,-6.979774398144806
31,271,32.0,1.0,-6.951502104329029
32,271,33.0,1.0,-6.968415791767504
33,271,34.0,1.0,-6.99823044474314
34,271,35.0,4.0,-7.046047629267105
35,271,36.0,1.0,-7.034668254776169
36,271,37.0,1.0,-7.052022053039199
37,271,38.0,2.0,-7.071093109481076
38,271,39.0,1.0,-7.092813226983668
39,271,40.0,1.0,-7.082045847196193
40,271,41.0,1.0,-7.1007006596958515
41,271,42.0,1.0,-7.147566683678937
42,271,43.0,1.0,-7.219188531443585
43,271,44.0,10.0,-7.170182592982646
44,271,45.0,1.0,-7.1805151454221585
45,271,46.0,10.0,-7.229168434418245
46,271,47.0,2.0,-7.23792775263009
47,271,48.0,1.0,-7.237093856209801
48,271,49.0,1.0,-7.263982005908119
49,271,50.0,1.0,-7.256813826060518
50,271,51.0,5.0,-7.30910659040982
51,271,52.0,3.0,-7.302856767910394
52,271,53.0,1.0,-7.324225758097713
53,271,54.0,2.0,-7.35114948852666
54,271,55.0,1.0,-7.351322016653647
55,271,56.0,1.0,-7.367129931530836
56,271,57.0,1.0,-7.396847751710512
57,271,58.0,1.0,-7.384707452389603
58,271,59.0,1.0,-7.396268454083368
59,271,60.0,1.0,-7.411251890384621
60,271,61.0,1.0,-7.421924455869475
61,271,62.0,1.0,-7.442876529817393
62,271,63.0,1.0,-7.469739224614352
63,271,64.0,2.0,-7.4809632341259285
64,271,65.0,1.0,-7.496439027826005
65,271,66.0,1.0,-7.513827974108103
66,271,67.0,1.0,-7.541454273445035
67,271,68.0,1.0,-7.5296151008851195
68,271,69.0,1.0,-7.547718175484233
69,271,70.0,3.0,-7.571846900465542
70,271,71.0,1.0,-7.567068524119843
71,271,72.0,6.0,-7.563737893360251
72,271,73.0,1.0,-7.595376678725124
73,271,74.0,1.0,-7.607367843377792
74,271,75.0,1.0,-7.619627113226556
75,271,76.0,9.0,-7.634184753963094
76,271,77.0,1.0,-7.6410182868938294
77,271,78.0,1.0,-7.67685900965473
78,271,79.0,1.0,-7.676183991410987
79,271,80.0,1.0,-7.675607748941794
80,271,81.0,1.0,-7.698395669015462
81,271,82.0,8.0,-7.6831086644867845
82,271,83.0,3.0,-7.755777766542117
83,271,84.0,1.0,-7.754298028794216
84,271,85.0,1.0,-7.737489453403177
85,271,86.0,10.0,-7.760025750418444
86,271,87.0,1.0,-7.760593322883177
87,271,88.0,5.0,-7.808695828445711
88,271,89.0,2.0,-7.810494219904635
89,271,90.0,1.0,-7.805908361633506
90,271,91.0,1.0,-7.836446735334198
91,271,92.0,1.0,-7.861104622618775
92,271,93.0,1.0,-7.8695827351425045
93,271,94.0,3.0,-7.893178897568009
94,271,95.0,1.0,-7.8980821395033525
95,271,96.0,1.0,-7.893214075131253
96,271,97.0,4.0,-7.924296390521547
97,271,98.0,2.0,-7.939642055540664
98,271,99.0,1.0,-7.934613110719113
99,271,100.0,1.0,-7.953506937025092
0,272,1.0,3.0,-3.3242317010390328
1,272,2.0,3.0,-5.5592633193534216
2,272,3.0,1.0,-5.814264390263304
3,272,4.0,9.0,-6.040391177590431
4,272,5.0,1.0,-6.011576513274657
5,272,6.0,13.0,-6.155369015013438
6,272,7.0,1.0,-6.154623419273473
7,272,8.0,3.0,-6.272406981089665
8,272,9.0,14.0,-6.371930166417498
9,272,10.0,8.0,-6.455837882046028
10,272,11.0,1.0,-6.359169861613406
11,272,12.0,2.0,-6.4404116798921045
12,272,13.0,1.0,-6.4369061993408225
13,272,14.0,1.0,-6.51937950290491
14,272,15.0,1.0,-6.518112052358683
15,272,16.0,2.0,-6.592825777627713
16,272,17.0,2.0,-6.680014998666256
17,272,18.0,3.0,-6.69390664871708
18,272,19.0,1.0,-6.616655899460358
19,272,20.0,1.0,-6.648122216259052
20,272,21.0,1.0,-6.680278702111103
21,272,22.0,4.0,-6.845721954304621
22,272,23.0,2.0,-6.797126130651694
23,272,24.0,3.0,-6.804497501357049
24,272,25.0,1.0,-6.813636435738709
25,272,26.0,1.0,-6.807948005017608
26,272,27.0,1.0,-6.8647178066371
27,272,28.0,1.0,-6.837601385400516
28,272,29.0,3.0,-6.901143364889242
29,272,30.0,1.0,-6.882514728314943
30,272,31.0,1.0,-6.918513268734444
31,272,32.0,5.0,-6.953129893113446
32,272,33.0,1.0,-6.962993906664167
33,272,34.0,4.0,-7.016586286116753
34,272,35.0,1.0,-6.994584068449936
35,272,36.0,7.0,-7.060433355619872
36,272,37.0,1.0,-7.043100436712976
37,272,38.0,1.0,-7.068880239650758
38,272,39.0,13.0,-7.082172997815686
39,272,40.0,2.0,-7.078969116307814
40,272,41.0,1.0,-7.101114564287963
41,272,42.0,6.0,-7.130356000363267
42,272,43.0,1.0,-7.146491141838859
43,272,44.0,1.0,-7.172064209676136
44,272,45.0,2.0,-7.191125925866268
45,272,46.0,10.0,-7.197928815219825
46,272,47.0,2.0,-7.24713040917101
47,272,48.0,1.0,-7.247208640745543
48,272,49.0,1.0,-7.25120774988324
49,272,50.0,1.0,-7.260151249234526
50,272,51.0,2.0,-7.292873348458523
51,272,52.0,1.0,-7.304656007505229
52,272,53.0,1.0,-7.310753072428822
53,272,54.0,1.0,-7.334865166203039
54,272,55.0,1.0,-7.34949003486003
55,272,56.0,1.0,-7.344570293663736
56,272,57.0,2.0,-7.370325758003601
57,272,58.0,2.0,-7.373352735219851
58,272,59.0,1.0,-7.397807781558285
59,272,60.0,1.0,-7.412747099527181
60,272,61.0,1.0,-7.419929368694862
61,272,62.0,1.0,-7.42612560306187
62,272,63.0,1.0,-7.449163219590325
63,272,64.0,3.0,-7.501079867762939
64,272,65.0,1.0,-7.476144520293843
65,272,66.0,1.0,-7.502589825686226
66,272,67.0,6.0,-7.5231629046986725
67,272,68.0,1.0,-7.529805058527936
68,272,69.0,8.0,-7.562421101097284
69,272,70.0,1.0,-7.561351219323047
70,272,71.0,3.0,-7.578418872951558
71,272,72.0,1.0,-7.582079466128677
72,272,73.0,4.0,-7.592565053499371
73,272,74.0,5.0,-7.593541910142467
74,272,75.0,1.0,-7.621913072730254
75,272,76.0,1.0,-7.633489877832707
76,272,77.0,1.0,-7.639193153302359
77,272,78.0,4.0,-7.64835391413397
78,272,79.0,1.0,-7.666596231107667
79,272,80.0,1.0,-7.6729040389316845
80,272,81.0,12.0,-7.743323857826547
81,272,82.0,4.0,-7.686376388977443
82,272,83.0,1.0,-7.725049304339671
83,272,84.0,1.0,-7.742242433606973
84,272,85.0,1.0,-7.743975738470243
85,272,86.0,1.0,-7.773879301500488
86,272,87.0,1.0,-7.765470336859906
87,272,88.0,1.0,-7.7975016326689275
88,272,89.0,1.0,-7.8209243247039595
89,272,90.0,6.0,-7.8084309252110256
90,272,91.0,1.0,-7.862700236950506
91,272,92.0,2.0,-7.854181500976657
92,272,93.0,1.0,-7.878330749158461
93,272,94.0,1.0,-7.877144782638314
94,272,95.0,1.0,-7.892972969058448
95,272,96.0,1.0,-7.895785232858019
96,272,97.0,1.0,-7.919256731103616
97,272,98.0,2.0,-7.933142707833257
98,272,99.0,2.0,-7.953055719917827
99,272,100.0,1.0,-7.947853389268487
0,273,1.0,8.0,-3.2875619740934057
1,273,2.0,3.0,-5.558446971431371
2,273,3.0,1.0,-5.818613120329823
3,273,4.0,8.0,-5.988469823499178
4,273,5.0,1.0,-6.011171848868764
5,273,6.0,14.0,-6.13065161140451
6,273,7.0,3.0,-6.116158884809733
7,273,8.0,1.0,-6.256785471542443
8,273,9.0,3.0,-6.3479357604348605
9,273,10.0,10.0,-6.461281288385061
10,273,11.0,8.0,-6.461039954692372
11,273,12.0,1.0,-6.363674801735068
12,273,13.0,6.0,-6.51421036202886
13,273,14.0,1.0,-6.503867272861147
14,273,15.0,1.0,-6.514739226343452
15,273,16.0,1.0,-6.539020208027966
16,273,17.0,1.0,-6.57912467315396
17,273,18.0,2.0,-6.65593505609557
18,273,19.0,3.0,-6.7616960201035265
19,273,20.0,2.0,-6.673879853202836
20,273,21.0,1.0,-6.674483557805302
